# time(fs)  total O H
1.126000000000000000e+03 -2.589259254112545830e-05 -9.891826843943745434e-06 -1.600076569718171456e-05
1.128000000000000000e+03 -2.393417981991309481e-05 -9.716334509613364692e-06 -1.421784531029973012e-05
1.130000000000000000e+03 -2.640996855460520212e-05 -9.533941748046844872e-06 -1.687602680655835556e-05
1.132000000000000000e+03 -2.920757833026731899e-05 -9.321115637615456123e-06 -1.988646269265186456e-05
1.134000000000000000e+03 -2.925238358900540507e-05 -9.088046423621032284e-06 -2.016433716538436940e-05
1.136000000000000000e+03 -2.587818623862952769e-05 -8.851945472008556406e-06 -1.702624076662098484e-05
1.138000000000000000e+03 -1.992865370129725177e-05 -8.607783749080689427e-06 -1.132086995221656065e-05
1.140000000000000000e+03 -1.364150725786439895e-05 -8.344198882992287717e-06 -5.297308374872106151e-06
1.142000000000000000e+03 -8.914428100681194499e-06 -8.069148469237531670e-06 -8.452796314436583819e-07
1.144000000000000000e+03 -6.019577116980770484e-06 -7.803430458633367890e-06 1.783853341652595712e-06
1.146000000000000000e+03 -3.928982183404739711e-06 -7.553699594864400721e-06 3.624717411459659317e-06
1.148000000000000000e+03 -2.664522520057118842e-06 -7.308521988491756120e-06 4.643999468434634737e-06
1.150000000000000000e+03 -4.547587522466114327e-06 -7.061895542892268127e-06 2.514308020426162271e-06
1.152000000000000000e+03 -1.009529179462729335e-05 -6.817447093942564487e-06 -3.277844700684732677e-06
1.154000000000000000e+03 -1.550651502852623911e-05 -6.572997365487493798e-06 -8.933517663038756322e-06
1.156000000000000000e+03 -1.545805731923259200e-05 -6.315228046474482019e-06 -9.142829272758099820e-06
1.158000000000000000e+03 -8.743552548766140293e-06 -6.036649696267889207e-06 -2.706902852498250662e-06
1.160000000000000000e+03 -4.341624752870264806e-07 -5.753409374249049033e-06 5.319246898962029858e-06
1.162000000000000000e+03 4.504487886470830171e-06 -5.486747844446846978e-06 9.991235730917678843e-06
1.164000000000000000e+03 5.922141780879959614e-06 -5.242319849799517875e-06 1.116446163067947664e-05
1.166000000000000000e+03 6.715990186338704256e-06 -5.013465987013186517e-06 1.172945617335189247e-05
1.168000000000000000e+03 7.227113899802094815e-06 -4.800154075487999998e-06 1.202726797529009566e-05
1.170000000000000000e+03 3.195130109057832414e-06 -4.614682286806827212e-06 7.809812395864656662e-06
1.172000000000000000e+03 -7.397524208821199760e-06 -4.456890174893877877e-06 -2.940634033927318495e-06
1.174000000000000000e+03 -2.009010830786605551e-05 -4.307343554028459940e-06 -1.578276475383759387e-05
1.176000000000000000e+03 -2.709809183175754087e-05 -4.144811714087873354e-06 -2.295328011766966582e-05
1.178000000000000000e+03 -2.575420602109837904e-05 -3.969488893495084099e-06 -2.178471712760329918e-05
1.180000000000000000e+03 -2.210606512726938296e-05 -3.802701213002060074e-06 -1.830336391426731950e-05
1.182000000000000000e+03 -2.299830080408575070e-05 -3.660153549215185410e-06 -1.933814725487056953e-05
1.184000000000000000e+03 -2.863033655750845405e-05 -3.542498093220995695e-06 -2.508783846428746386e-05
1.186000000000000000e+03 -3.332309565463497574e-05 -3.441924833824923489e-06 -2.988117082081005309e-05
1.188000000000000000e+03 -3.409346143855609393e-05 -3.355304092354192653e-06 -3.073815734620190043e-05
1.190000000000000000e+03 -3.521527657008693534e-05 -3.286319757705756508e-06 -3.192895681238118010e-05
1.192000000000000000e+03 -4.142230432325967777e-05 -3.236691986213930676e-06 -3.818561233704575515e-05
1.194000000000000000e+03 -4.965416209048912515e-05 -3.199517075252071317e-06 -4.645464501523706273e-05
1.196000000000000000e+03 -5.021924848188093991e-05 -3.156463478142570944e-06 -4.706278500373836811e-05
1.198000000000000000e+03 -3.808323577427991585e-05 -3.092185904029901449e-06 -3.499104987025001016e-05
1.200000000000000000e+03 -1.999159492307062439e-05 -3.016121782531299554e-06 -1.697547314053934051e-05
1.202000000000000000e+03 -7.612835475583352674e-06 -2.964261712445021117e-06 -4.648573763138341298e-06
1.204000000000000000e+03 -4.556652728056998937e-06 -2.964559736951537768e-06 -1.592092991105462228e-06
1.206000000000000000e+03 -3.441648125564736968e-06 -3.002709472273370688e-06 -4.389386532913682918e-07
1.208000000000000000e+03 2.434684561217399439e-06 -3.041390072282434873e-06 5.476074633499837276e-06
1.210000000000000000e+03 8.552060052078526062e-06 -3.075928438430822650e-06 1.162798849050934786e-05
1.212000000000000000e+03 5.176413644507213545e-06 -3.141827367518055086e-06 8.318241012025258890e-06
1.214000000000000000e+03 -6.636643179061961465e-06 -3.250589503462471932e-06 -3.386053675599491227e-06
1.216000000000000000e+03 -1.237680606685252554e-05 -3.350416071677652717e-06 -9.026389995174874940e-06
1.218000000000000000e+03 -1.719380151507985458e-06 -3.384433123296215182e-06 1.665052971788233536e-06
1.220000000000000000e+03 1.627976882116486125e-05 -3.375687181634797526e-06 1.965545600279966216e-05
1.222000000000000000e+03 2.322308191135337936e-05 -3.405445155442991076e-06 2.662852706679637256e-05
1.224000000000000000e+03 1.568729632738757564e-05 -3.501751179668802936e-06 1.918904750705638620e-05
1.226000000000000000e+03 8.884215820553870396e-06 -3.601505810608925483e-06 1.248572163116279800e-05
1.228000000000000000e+03 1.301341652347623295e-05 -3.648292785143254716e-06 1.666170930861949148e-05
1.230000000000000000e+03 1.683171528006935133e-05 -3.681244849738876119e-06 2.051296012980822152e-05
1.232000000000000000e+03 4.780334619398955170e-06 -3.769514329366265374e-06 8.549848948765218003e-06
1.234000000000000000e+03 -1.589913919759394008e-05 -3.888134800570985880e-06 -1.201100439702295505e-05
1.236000000000000000e+03 -2.133352379767527139e-05 -3.936515263074971220e-06 -1.739700853460030271e-05
1.238000000000000000e+03 -4.055249430376480413e-06 -3.882225391373205429e-06 -1.730240390032687107e-07
1.240000000000000000e+03 1.496946977905683015e-05 -3.815117869247966809e-06 1.878458764830479526e-05
1.242000000000000000e+03 1.510513229540977036e-05 -3.821054135856531467e-06 1.892618643126630352e-05
1.244000000000000000e+03 4.434029059590908695e-06 -3.862668234802197857e-06 8.296697294393105704e-06
1.246000000000000000e+03 4.319019071230038799e-06 -3.853450648035477287e-06 8.172469719265516933e-06
1.248000000000000000e+03 1.428048100616444280e-05 -3.806270542836055781e-06 1.808675154900049858e-05
1.250000000000000000e+03 1.096980884341195912e-05 -3.819972125004947789e-06 1.478978096841689928e-05
1.252000000000000000e+03 -1.494576615926316199e-05 -3.916342429069522511e-06 -1.102942373019364202e-05
1.254000000000000000e+03 -4.017715465445360955e-05 -3.985651072253800064e-06 -3.619150358219981118e-05
1.256000000000000000e+03 -3.962449802183938357e-05 -3.939084148758209470e-06 -3.568541387308118003e-05
1.258000000000000000e+03 -2.200213161377546461e-05 -3.837422938998906673e-06 -1.816470867477655709e-05
1.260000000000000000e+03 -1.718969306510701464e-05 -3.797479975045521195e-06 -1.339221309006150234e-05
1.262000000000000000e+03 -3.249266326889720943e-05 -3.816071017320303796e-06 -2.867659225157690394e-05
1.264000000000000000e+03 -4.330997794505351162e-05 -3.784758062275097536e-06 -3.952521988277840604e-05
1.266000000000000000e+03 -3.268854281468355153e-05 -3.672180520819919242e-06 -2.901636229386364584e-05
1.268000000000000000e+03 -1.991062469593293639e-05 -3.585836213902065109e-06 -1.632478848203087552e-05
1.270000000000000000e+03 -3.240927491074260873e-05 -3.606487613109447211e-06 -2.880278729763315347e-05
1.272000000000000000e+03 -6.208700504000059291e-05 -3.649414504868824398e-06 -5.843759053513177063e-05
1.274000000000000000e+03 -7.290086900519128922e-05 -3.575306709321524367e-06 -6.932556229586976908e-05
1.276000000000000000e+03 -5.100222304906867345e-05 -3.388790537649750862e-06 -4.761343251141892513e-05
1.278000000000000000e+03 -2.451114963102277839e-05 -3.225684343258448752e-06 -2.128546528776433175e-05
1.280000000000000000e+03 -2.190486454984916340e-05 -3.144884932508349501e-06 -1.875997961734081305e-05
1.282000000000000000e+03 -3.164529797656224049e-05 -3.046577981813109532e-06 -2.859871999474913689e-05
1.284000000000000000e+03 -2.218462512071899610e-05 -2.839634697927528886e-06 -1.934499042279146214e-05
1.286000000000000000e+03 7.792884375137606570e-06 -2.596760392505219749e-06 1.038964476764282928e-05
1.288000000000000000e+03 2.430000850182662420e-05 -2.455378059024773127e-06 2.675538656085139352e-05
1.290000000000000000e+03 7.514020536349779218e-06 -2.410507252487267231e-06 9.924527788837045602e-06
1.292000000000000000e+03 -1.840999669324476848e-05 -2.318575482038473000e-06 -1.609142121120629379e-05
1.294000000000000000e+03 -1.768011140471624916e-05 -2.099880582864217632e-06 -1.558023082185202898e-05
1.296000000000000000e+03 8.911192516348462444e-06 -1.837257450999900150e-06 1.074844996734836429e-05
1.298000000000000000e+03 2.810489842446254208e-05 -1.635819510392772899e-06 2.974071793485531668e-05
1.300000000000000000e+03 2.274264306808820038e-05 -1.466815830289217404e-06 2.420945889837740889e-05
1.302000000000000000e+03 1.344896008217321077e-05 -1.228754260162964569e-06 1.467771434233617872e-05
1.304000000000000000e+03 2.524073769545831053e-05 -9.143719579024632132e-07 2.615510965336077237e-05
1.306000000000000000e+03 4.907419139531288591e-05 -6.280540991125278063e-07 4.970224549442539943e-05
1.308000000000000000e+03 5.343720022278705022e-05 -4.377373366059794659e-07 5.387493755939303620e-05
1.310000000000000000e+03 2.849098672450757534e-05 -2.866526781151314868e-07 2.877763940262270217e-05
1.312000000000000000e+03 3.414582995673287570e-07 -8.123641769791240403e-08 4.226947172652447079e-07
1.314000000000000000e+03 -3.336172596220287477e-06 1.903870988981579047e-07 -3.526559695118445117e-06
1.316000000000000000e+03 1.226086627852960700e-05 4.712427148680655972e-07 1.178962356366154860e-05
1.318000000000000000e+03 2.009260029254386664e-05 7.324319144300411777e-07 1.936016837811381752e-05
1.320000000000000000e+03 9.882729840982406688e-06 1.005774205684515164e-06 8.876955635297893854e-06
1.322000000000000000e+03 -2.157920082696100910e-07 1.320046239924197206e-06 -1.535838248193808779e-06
1.324000000000000000e+03 6.688058281286669976e-06 1.650040713165610045e-06 5.038017568121066495e-06
1.326000000000000000e+03 2.010220314260356705e-05 1.948258596024558231e-06 1.815394454657901348e-05
1.328000000000000000e+03 1.561276245452705800e-05 2.199035607625376842e-06 1.341372684690167353e-05
1.330000000000000000e+03 -1.075791143631613507e-05 2.428697962820746711e-06 -1.318660939913688983e-05
1.332000000000000000e+03 -3.547293616715724497e-05 2.673428817850078376e-06 -3.814636498500731572e-05
1.334000000000000000e+03 -3.754297884673236170e-05 2.951193609586574777e-06 -4.049417245631893521e-05
1.336000000000000000e+03 -2.350332769277453540e-05 3.257280885279528644e-06 -2.676060857805406489e-05
1.338000000000000000e+03 -1.521358736901874372e-05 3.574246945049437875e-06 -1.878783431406818837e-05
1.340000000000000000e+03 -1.875979524214530241e-05 3.889713748801246268e-06 -2.264950899094654444e-05
1.342000000000000000e+03 -1.863430011904186010e-05 4.204932121447207262e-06 -2.283923224048905974e-05
1.344000000000000000e+03 -3.613598491067154616e-06 4.522729592767443723e-06 -8.136328083834596644e-06
1.346000000000000000e+03 1.402603014794819688e-05 4.825729638557184583e-06 9.200300509391013990e-06
1.348000000000000000e+03 1.364930298366333970e-05 5.082258149952605590e-06 8.567044833710729879e-06
1.350000000000000000e+03 -4.823150467338027807e-06 5.286593106928572260e-06 -1.010974357426659498e-05
1.352000000000000000e+03 -1.925789234723202114e-05 5.481039955331939406e-06 -2.473893230256396901e-05
1.354000000000000000e+03 -1.368167909159143004e-05 5.714869846923726914e-06 -1.939654893851515950e-05
1.356000000000000000e+03 2.443916646026967457e-06 5.984673055010207427e-06 -3.540756408983231500e-06
1.358000000000000000e+03 1.069671194975191840e-05 6.244484766897330716e-06 4.452227182854589374e-06
1.360000000000000000e+03 1.022376613152354632e-05 6.471986010532094985e-06 3.751780120991447520e-06
1.362000000000000000e+03 1.638221495375284285e-05 6.696358138039032481e-06 9.685856815713810367e-06
1.364000000000000000e+03 3.444621264840901521e-05 6.940400564205335614e-06 2.750581208420368044e-05
1.366000000000000000e+03 4.817995640961948440e-05 7.164249254023224902e-06 4.101570715559625950e-05
1.368000000000000000e+03 4.193034774376787002e-05 7.309972517638194051e-06 3.462037522612967851e-05
1.370000000000000000e+03 2.316152257587442633e-05 7.385493435595332726e-06 1.577602914027908344e-05
1.372000000000000000e+03 1.347357889854132473e-05 7.464952706002570600e-06 6.008626192538750742e-06
1.374000000000000000e+03 2.022015409202464176e-05 7.593030028559821075e-06 1.262712406346482831e-05
1.376000000000000000e+03 3.009672666839677220e-05 7.732775996944336343e-06 2.236395067145243755e-05
1.378000000000000000e+03 3.249981918825675415e-05 7.834432912154906938e-06 2.466538627610184890e-05
1.380000000000000000e+03 3.494495238781488908e-05 7.909430433373451527e-06 2.703552195444143416e-05
1.382000000000000000e+03 4.833033034970130205e-05 7.998714799592337941e-06 4.033161555010896242e-05
1.384000000000000000e+03 6.523252886224485182e-05 8.088536348744920445e-06 5.714399251349992629e-05
1.386000000000000000e+03 6.698702794222985673e-05 8.114324753687312893e-06 5.887270318854253198e-05
1.388000000000000000e+03 5.009238753310304114e-05 8.053569266060282874e-06 4.203881826704275319e-05
1.390000000000000000e+03 3.163221616045741081e-05 7.959488109797375371e-06 2.367272805066002867e-05
1.392000000000000000e+03 2.531055029575438891e-05 7.886143366228374219e-06 1.742440692952601299e-05
1.394000000000000000e+03 2.434441898623889829e-05 7.823985983781834753e-06 1.652043300245706862e-05
1.396000000000000000e+03 1.688557995883812734e-05 7.740943966313615964e-06 9.144635992524511374e-06
1.398000000000000000e+03 8.366018433406294897e-06 7.654521043641346600e-06 7.114973897649522154e-07
1.400000000000000000e+03 1.386891853083650135e-05 7.606926258234192038e-06 6.261992272602309308e-06
1.402000000000000000e+03 3.155942343963697870e-05 7.584595570661218488e-06 2.397482786897575598e-05
1.404000000000000000e+03 4.047032657743058879e-05 7.520687577536390375e-06 3.294963899989419588e-05
1.406000000000000000e+03 2.841665879338123015e-05 7.385071849827604213e-06 2.103158694355361408e-05
1.408000000000000000e+03 9.339429635458635232e-06 7.228970472665652049e-06 2.110459162792981489e-06
1.410000000000000000e+03 2.116607372391689894e-06 7.105287325536742806e-06 -4.988679953145049947e-06
1.412000000000000000e+03 3.305599379371762897e-06 6.991469801358190682e-06 -3.685870421986428632e-06
1.414000000000000000e+03 -3.625734216941597290e-06 6.840417962401851399e-06 -1.046615217934344826e-05
1.416000000000000000e+03 -1.802968399798268338e-05 6.677127821310724725e-06 -2.470681181929340302e-05
1.418000000000000000e+03 -1.863560098817454016e-05 6.582843348059974179e-06 -2.521844433623451179e-05
1.420000000000000000e+03 3.760853766804940134e-06 6.569689462081090767e-06 -2.808835695276151903e-06
1.422000000000000000e+03 2.814158804293038319e-05 6.542345523648625738e-06 2.159924251928175068e-05
1.424000000000000000e+03 2.996987032380221051e-05 6.420251956808042289e-06 2.354961836699416314e-05
1.426000000000000000e+03 1.473591663897845797e-05 6.247306887542018486e-06 8.488609751436442869e-06
1.428000000000000000e+03 8.128251429631288207e-06 6.121344106425617815e-06 2.006907323205672933e-06
1.430000000000000000e+03 1.627352823321795465e-05 6.041521348829797127e-06 1.023200688438816515e-05
1.432000000000000000e+03 1.797423131281911292e-05 5.913491848306240820e-06 1.206073946451286956e-05
1.434000000000000000e+03 9.450615725720910338e-07 5.709960532427338229e-06 -4.764898959855250901e-06
1.436000000000000000e+03 -1.359559149296427581e-05 5.541861492469864324e-06 -1.913745298543414607e-05
1.438000000000000000e+03 5.362194844160195977e-07 5.509433368604183575e-06 -4.973213884188164189e-06
1.440000000000000000e+03 3.372513841064832604e-05 5.547861833721428762e-06 2.817727657692690321e-05
1.442000000000000000e+03 5.136211815873276473e-05 5.510062206435835188e-06 4.585205595229692108e-05
1.444000000000000000e+03 4.144628642693979281e-05 5.370320423075464847e-06 3.607596600386431864e-05
1.446000000000000000e+03 2.903195036397646008e-05 5.249841274154518841e-06 2.378210908982194378e-05
1.448000000000000000e+03 3.508544828575373999e-05 5.219280575168987833e-06 2.986616771058475046e-05
1.450000000000000000e+03 4.357246664962571554e-05 5.185486597762710107e-06 3.838698005186300290e-05
1.452000000000000000e+03 2.850818729063147865e-05 5.040443425982674612e-06 2.346774386464879641e-05
1.454000000000000000e+03 -1.892652809122952678e-06 4.842518693049500345e-06 -6.735171502172451329e-06
1.456000000000000000e+03 -1.296999547398225192e-05 4.747567521984675273e-06 -1.771756299596692380e-05
1.458000000000000000e+03 6.248656474374403245e-06 4.782331413325051712e-06 1.466325061049354921e-06
1.460000000000000000e+03 2.687436130133233152e-05 4.806712065404576929e-06 2.206764923592775205e-05
1.462000000000000000e+03 2.321789706241264545e-05 4.722124373281372773e-06 1.849577268913127776e-05
1.464000000000000000e+03 7.973728103936778179e-06 4.604438795581831728e-06 3.369289308354944333e-06
1.466000000000000000e+03 7.952076044287618067e-06 4.566908214232140175e-06 3.385167830055477469e-06
1.468000000000000000e+03 2.068563287302729894e-05 4.574977786164110011e-06 1.611065508686318639e-05
1.470000000000000000e+03 1.913402421856768621e-05 4.501169089547093699e-06 1.463285512902059421e-05
1.472000000000000000e+03 -3.273112311842375037e-06 4.332326649254687147e-06 -7.605438961097068537e-06
1.474000000000000000e+03 -1.960731700580857007e-05 4.201502604624912161e-06 -2.380881961043348393e-05
1.476000000000000000e+03 -7.976856143838470780e-06 4.196862246794916760e-06 -1.217371839063338839e-05
1.478000000000000000e+03 1.779475548218913266e-05 4.239173585668349867e-06 1.355558189652078703e-05
1.480000000000000000e+03 3.009675272100932700e-05 4.208054252803678476e-06 2.588869846820565022e-05
1.482000000000000000e+03 2.746619338025578939e-05 4.118846753046060739e-06 2.334734662720973542e-05
1.484000000000000000e+03 3.098615558911188420e-05 4.078079069223590609e-06 2.690807651988829275e-05
1.486000000000000000e+03 4.669296885440611916e-05 4.100766693279204050e-06 4.259220216112692442e-05
1.488000000000000000e+03 5.404446085118712675e-05 4.078040320308037404e-06 4.996642053087909697e-05
1.490000000000000000e+03 3.770278776557151057e-05 3.944132456566981895e-06 3.375865530900452698e-05
1.492000000000000000e+03 1.276315317062789049e-05 3.781634903227610895e-06 8.981518267400279593e-06
1.494000000000000000e+03 4.559077502931484696e-06 3.706030081146304112e-06 8.530474217851823836e-07
1.496000000000000000e+03 1.395068714680169028e-05 3.705643290095746332e-06 1.024504385670594353e-05
1.498000000000000000e+03 1.910383121393939045e-05 3.671743847209291102e-06 1.543208736673009934e-05
1.500000000000000000e+03 9.797294701540729247e-06 3.568262120191612847e-06 6.229032581349115130e-06
1.502000000000000000e+03 5.379932327900284636e-07 3.475069729016258557e-06 -2.937076496226231576e-06
1.504000000000000000e+03 5.486175545872119312e-06 3.453921401995367158e-06 2.032254143876755966e-06
1.506000000000000000e+03 1.469426769873230360e-05 3.444898420708914513e-06 1.124936927802338909e-05
1.508000000000000000e+03 7.966506176189426468e-06 3.350055281322725698e-06 4.616450894866702464e-06
1.510000000000000000e+03 -1.392615967371605572e-05 3.180337908702965921e-06 -1.710649758241902248e-05
1.512000000000000000e+03 -2.946949831986457163e-05 3.039508789960221840e-06 -3.250900710982477653e-05
1.514000000000000000e+03 -2.485108571427705561e-05 2.985408309411628581e-06 -2.783649402368868969e-05
1.516000000000000000e+03 -1.071352214462402174e-05 2.962162197419082017e-06 -1.367568434204310672e-05
1.518000000000000000e+03 -4.466814553389809551e-06 2.892435551132177731e-06 -7.359250104521986011e-06
1.520000000000000000e+03 -5.266924017495820592e-06 2.788112192362308821e-06 -8.055036209858130260e-06
1.522000000000000000e+03 4.596374524685890292e-07 2.714911692160831757e-06 -2.255274239692253845e-06
1.524000000000000000e+03 1.606699371710526718e-05 2.685909282923070655e-06 1.338108443418219822e-05
1.526000000000000000e+03 2.757513657549055390e-05 2.635378027257910330e-06 2.493975854823264569e-05
1.528000000000000000e+03 2.276132191829792793e-05 2.507881349657752587e-06 2.025344056864017788e-05
1.530000000000000000e+03 8.228252381656182460e-06 2.331659692186318823e-06 5.896592689469857285e-06
1.532000000000000000e+03 3.248770998702740951e-07 2.178627258942849076e-06 -1.853750159072571752e-06
1.534000000000000000e+03 4.832447117129747893e-06 2.076669886906414387e-06 2.755777230223330965e-06
1.536000000000000000e+03 1.211898558752001539e-05 1.986030827137692656e-06 1.013295476038231215e-05
1.538000000000000000e+03 1.274451551274337566e-05 1.862798382982703099e-06 1.088171712976066790e-05
1.540000000000000000e+03 1.011288136739721615e-05 1.717092098786874939e-06 8.395789268610337822e-06
1.542000000000000000e+03 1.361861900782164351e-05 1.593872097647886609e-06 1.202474691017375055e-05
1.544000000000000000e+03 2.291395571932022113e-05 1.503821937987754515e-06 2.141013378133247127e-05
1.546000000000000000e+03 2.641786593461535867e-05 1.400529069686869677e-06 2.501733686492849047e-05
1.548000000000000000e+03 1.664143975468723979e-05 1.238515791721611383e-06 1.540292396296563264e-05
1.550000000000000000e+03 1.482072949283148913e-06 1.038000017390834990e-06 4.440729318923129694e-07
1.552000000000000000e+03 -4.493308315561974618e-06 8.680044174609321676e-07 -5.361312733022904774e-06
1.554000000000000000e+03 1.285863403313379914e-06 7.577124334184541396e-07 5.281509698949188918e-07
1.556000000000000000e+03 7.462566102362129866e-06 6.594597628418720158e-07 6.803106339520255627e-06
1.558000000000000000e+03 6.044537297986081435e-06 5.202474030350595598e-07 5.524289894951026322e-06
1.560000000000000000e+03 3.783411086682238708e-06 3.601488475094607828e-07 3.423262239172770831e-06
1.562000000000000000e+03 1.058843096815275712e-05 2.420702532499984005e-07 1.034636071490275856e-05
1.564000000000000000e+03 2.114775977591414218e-05 1.678842492643735144e-07 2.097987552664977255e-05
1.566000000000000000e+03 1.959478043682233745e-05 6.185673445680740677e-08 1.953292370236553411e-05
1.568000000000000000e+03 2.352110230029198864e-06 -1.216020965993091456e-07 2.473712326628508354e-06
1.570000000000000000e+03 -1.508142229617935893e-05 -3.255781172729812816e-07 -1.475584417890637797e-05
1.572000000000000000e+03 -1.860481041231312375e-05 -4.624136840997550098e-07 -1.814239672821337451e-05
1.574000000000000000e+03 -1.433491214098427871e-05 -5.340031127067841468e-07 -1.380090902827749689e-05
1.576000000000000000e+03 -1.706536436325245364e-05 -6.205228906412759937e-07 -1.644484147261117171e-05
1.578000000000000000e+03 -2.622642784409576973e-05 -7.538689293629577930e-07 -2.547255891473281024e-05
1.580000000000000000e+03 -2.671103530303623987e-05 -8.688843669326527227e-07 -2.584215093610358916e-05
1.582000000000000000e+03 -1.360173140943284532e-05 -9.044586012483339082e-07 -1.269727280818451597e-05
1.584000000000000000e+03 -2.807845202032163428e-06 -9.056219069601204329e-07 -1.902223295072041936e-06
1.586000000000000000e+03 -8.907025595013589168e-06 -9.639970739036078392e-07 -7.943028521109973282e-06
1.588000000000000000e+03 -2.329926393523215139e-05 -1.083864037128872885e-06 -2.221539989810328232e-05
1.590000000000000000e+03 -2.595914197702423309e-05 -1.173540321999060232e-06 -2.478560165502517561e-05
1.592000000000000000e+03 -1.407590797866761456e-05 -1.175129778279662542e-06 -1.290077820038795286e-05
1.594000000000000000e+03 -4.557159641579523630e-06 -1.142527607432294225e-06 -3.414632034147228134e-06
1.596000000000000000e+03 -6.782042764720829426e-06 -1.153426207161100086e-06 -5.628616557559726588e-06
1.598000000000000000e+03 -8.554494929540364383e-06 -1.194675301726576871e-06 -7.359819627813786454e-06
1.600000000000000000e+03 3.511679821415374524e-06 -1.189707004459049521e-06 4.701386825874422139e-06
1.602000000000000000e+03 2.016103170653303465e-05 -1.123953574911959396e-06 2.128498528144499532e-05
1.604000000000000000e+03 2.080410372900091975e-05 -1.072622701580535401e-06 2.187672643058144456e-05
1.606000000000000000e+03 4.183482144603626461e-06 -1.088512498120681502e-06 5.271994642724307540e-06
1.608000000000000000e+03 -9.267907823063807762e-06 -1.124918568569358008e-06 -8.142989254494450388e-06
1.610000000000000000e+03 -6.949837550359027607e-06 -1.103834535664992588e-06 -5.846003014694037348e-06
1.612000000000000000e+03 -7.236206439838615580e-07 -1.022367819283772546e-06 2.987471752999136353e-07
1.614000000000000000e+03 -5.596545738741098151e-06 -9.404650213279398114e-07 -4.656080717413156010e-06
1.616000000000000000e+03 -1.456086592025347105e-05 -8.819130534771908315e-07 -1.367895286677628340e-05
1.618000000000000000e+03 -9.802114300020888174e-06 -8.064755854605574145e-07 -8.995638714560329595e-06
1.620000000000000000e+03 7.971887368199487891e-06 -6.845826227540425353e-07 8.656469990953529368e-06
1.622000000000000000e+03 1.884686041740000603e-05 -5.487338386553468138e-07 1.939559425605534744e-05
1.624000000000000000e+03 1.269838564934586491e-05 -4.459759377027887478e-07 1.314436158704864636e-05
1.626000000000000000e+03 3.618316521690991105e-06 -3.716800151557391885e-07 3.989996536846731458e-06
1.628000000000000000e+03 7.223081451677695053e-06 -2.874295228149408145e-07 7.510510974492636609e-06
1.630000000000000000e+03 1.753895179692128065e-05 -1.832524840288206542e-07 1.772220428095010053e-05
1.632000000000000000e+03 1.910502039127645715e-05 -8.251996007027082035e-08 1.918754035134673721e-05
1.634000000000000000e+03 1.247647752755233346e-05 4.118105443724964608e-09 1.247235942210860718e-05
1.636000000000000000e+03 1.291394004298129055e-05 9.407946267386611378e-08 1.281986058030742511e-05
1.638000000000000000e+03 2.423064648956848289e-05 1.945974953186796038e-07 2.403604899424980059e-05
1.640000000000000000e+03 3.085743696509775152e-05 2.820216746404034596e-07 3.057541529045734838e-05
1.642000000000000000e+03 2.052189965971724348e-05 3.346611301695194333e-07 2.018723852954772531e-05
1.644000000000000000e+03 1.341080973053458444e-06 3.628517952151543060e-07 9.782291778383011735e-07
1.646000000000000000e+03 -1.180724364659611250e-05 3.880555705054755067e-07 -1.219529921710158716e-05
1.648000000000000000e+03 -1.915640100964333576e-05 4.112111872802355091e-07 -1.956761219692357449e-05
1.650000000000000000e+03 -3.115623787484162794e-05 4.247033794206137047e-07 -3.158094125426225520e-05
1.652000000000000000e+03 -4.724679348439024182e-05 4.415871204068368140e-07 -4.768838060479707684e-05
1.654000000000000000e+03 -5.422641774766991059e-05 4.848667066335948742e-07 -5.471128445430350768e-05
1.656000000000000000e+03 -4.624142303498666578e-05 5.515365993700333561e-07 -4.679295963435671502e-05
1.658000000000000000e+03 -3.435236559585343543e-05 6.142823316298435921e-07 -3.496664792748327617e-05
1.660000000000000000e+03 -3.015936405980300904e-05 6.589998827874676386e-07 -3.081836394259046948e-05
1.662000000000000000e+03 -2.997573967030936026e-05 6.989011888675738797e-07 -3.067464085917694208e-05
1.664000000000000000e+03 -2.402506220909087327e-05 7.422577844053929719e-07 -2.476731999349626476e-05
1.666000000000000000e+03 -1.305676130918087141e-05 7.742422486459327987e-07 -1.383100355782680357e-05
1.668000000000000000e+03 -6.180459974759476231e-06 7.850841639672492099e-07 -6.965544138726719829e-06
1.670000000000000000e+03 -3.812248516466088691e-06 7.961007395974562997e-07 -4.608349256063543932e-06
1.672000000000000000e+03 4.796657601769941936e-06 8.350842674975918914e-07 3.961573334272351104e-06
1.674000000000000000e+03 2.465159234637394852e-05 8.940998178655884914e-07 2.375749252850835102e-05
1.676000000000000000e+03 4.662228552556005892e-05 9.408874846588354432e-07 4.568139804090122941e-05
1.678000000000000000e+03 5.857877367066189207e-05 9.586840494934120204e-07 5.762008962116847179e-05
1.680000000000000000e+03 6.021673129914396336e-05 9.564775975193428106e-07 5.926025370162461440e-05
1.682000000000000000e+03 5.844250438782556050e-05 9.370308995139748798e-07 5.750547348831161389e-05
1.684000000000000000e+03 5.437169869562242088e-05 8.854984460156705421e-07 5.348620024960676865e-05
1.686000000000000000e+03 4.334754755257007449e-05 8.008153178200356776e-07 4.254673223475002929e-05
1.688000000000000000e+03 2.489094923819529709e-05 7.081201154045858804e-07 2.418282912279071152e-05
1.690000000000000000e+03 7.328470503801913674e-06 6.336159485582093209e-07 6.694854555243704565e-06
